name,q,expected_pnl,mc_mean_path,std_path,std_100,p01_path,p05_path,prob_gt_0_norm,prob_gt_250k_norm,prob_gt_500k_norm,prob_gt_1m_norm,objective_lambda_0,objective_lambda_0.25,objective_lambda_0.5,objective_lambda_1,objective_lambda_2
grid_ko_200_ac_-70,"(-70, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",130693.44910029632,123151.83840214145,11611285.169463981,1161128.5169463982,-48756009.924613744,-22529621.44960808,0.5448092160035692,0.4590804910544924,0.3752203607623072,0.22702690594884356,130693.44910029632,-159588.68013630324,-449870.8093729028,-1030435.0678461018,-2191563.5847925
grid_ko_300_ac_+195,"(195, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",130488.43673234325,157692.01824120243,16444237.28693812,1644423.728693812,-23993616.647149898,-20963183.3947785,0.5316237069126574,0.47103162898655515,0.41110407286510287,0.2984846935401225,130488.43673234325,-280617.49544110976,-691723.4276145627,-1513935.2919614688,-3158359.0206552804
grid_ko_300_ac_-195,"(-195, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",130488.43673234325,106608.4024420212,23876206.432075266,2387620.6432075268,-94436038.9057097,-46337225.203740455,0.5217921769464768,0.48003941128153127,0.43850470318696794,0.35786369594167483,130488.43673234325,-466416.7240695384,-1063321.8848714202,-2257132.2064751834,-4644752.84968271
grid_ko_200_ac_+75,"(75, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",130318.44910029632,141769.46478901652,5603475.240376669,560347.5240376669,-9898910.332109839,-8495507.738720268,0.591951246344549,0.41543554026207274,0.2547115632123499,0.060326373494249505,130318.44910029632,-9768.431909120394,-149855.31291853712,-430029.07493737055,-990376.5989750373
grid_ko_200_ac_-75,"(-75, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",130318.44910029632,122121.92025086985,12084854.099102966,1208485.4099102966,-50553810.74027847,-23468551.338515427,0.5429371782775285,0.4605555037060167,0.37983854565401903,0.2358715267876505,130318.44910029632,-171802.90337727783,-473924.255854852,-1078166.9608100003,-2286652.3707202966
grid_ko_300_ac_-200,"(-200, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",130113.43673234328,105578.48429074965,24373640.88227956,2437364.088227956,-96258849.50078939,-47290427.67896437,0.5212865644955226,0.4803851460977676,0.4396893798137709,0.360584667865132,130113.43673234328,-479227.58532464574,-1088568.6073816349,-2307250.6514956127,-4744614.739723569
grid_ko_300_ac_+200,"(200, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 300)",130113.43673234328,157971.936392474,16933117.815323178,1693311.7815323179,-24589459.215871345,-21484273.425657902,0.5306244348344621,0.47177844496560606,0.41354325757017313,0.3037242065977931,130113.43673234328,-293214.5086507362,-716542.4540338157,-1563198.3447999745,-3256510.1263322923
grid_ko_200_ac_+80,"(80, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",129943.44910029635,142049.38294028802,5957186.31590993,595718.6315909929,-10464510.510838442,-9003213.368666865,0.5863356592461997,0.42014118465044903,0.26723615278986906,0.07207416642681909,129943.44910029635,-18986.20879745188,-167915.8666952001,-465775.18249069655,-1061493.8140816896
grid_ko_200_ac_-80,"(-80, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",129943.44910029635,121092.00209959834,12560884.398986218,1256088.4398986218,-52357130.638813786,-24407255.206406914,0.541197432141367,0.4619271959080317,0.3841458090159055,0.2442578924384567,129943.44910029635,-184078.66087435908,-498100.7708490145,-1126144.9907983255,-2382233.430696947
grid_ko_200_ac_+85,"(85, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",129568.44910029638,142329.30109155958,6331474.221183622,633147.4221183623,-11035892.820817715,-9516195.336221252,0.5810740155512554,0.4245719289123002,0.2792524548464085,0.08460151075867034,129568.44910029638,-28718.40642929419,-187005.26195888477,-503578.9730180659,-1136726.395136428
grid_ko_200_ac_-85,"(-85, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",129568.44910029638,120062.08394832682,13039106.493578576,1303910.6493578576,-54190405.481194474,-25359525.13092065,0.5395773985444159,0.46320528945778133,0.38816965471709336,0.25220897325043445,129568.44910029638,-196409.21323916805,-522386.87557863246,-1174342.2002575612,-2478252.849615419
grid_ko_200_ac_+90,"(90, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",129193.4491002964,142609.2192428312,6722903.0784817245,672290.3078481725,-11606955.413448181,-10029147.924260708,0.5761951402703933,0.42869639250904135,0.2906258879843655,0.09761122247963139,129193.4491002964,-38879.12786174672,-206951.70482378983,-543096.8587478761,-1215387.1665960485
grid_ko_200_ac_-90,"(-90, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",129193.4491002964,119032.1657970553,13519287.791713316,1351928.7791713316,-56006006.69339443,-26323632.089442715,0.538065903318351,0.4643984362739508,0.3919348614267411,0.25974828693236407,129193.4491002964,-208788.74569253647,-546770.9404853694,-1222735.330071035,-2574664.1092423666
partial_AC_45_KO_+125,"(0, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 125)",129065.9583762612,130667.30415369176,5553336.408700908,555333.6408700908,-23499875.7211731,-9396002.12000748,0.5918908148372767,0.41380483729973094,0.25208336611686255,0.058404666418292055,129065.9583762612,-9767.4518412615,-148600.8620587842,-426267.68249382963,-981601.3233639204
partial_AC_50_CO_-12,"(0, 0, 0, 0, 0, 0, -50, 50, 50, -12, -50, 500)",128986.48372408326,130233.86535928426,3618520.587469031,361852.0587469031,-12997489.8162551,-5428401.885562657,0.6392526717266644,0.36902824843015475,0.15260652586542062,0.008039918049734005,128986.48372408326,38523.469037357485,-51939.54564936829,-232865.57502281983,-594717.6337697229
grid_ko_200_ac_-95,"(-95, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",128818.4491002964,118002.24764578372,14001226.718311239,1400122.671831124,-57860031.99192969,-27279550.057115775,0.5366530126475386,0.46551434041601925,0.39546372939519076,0.2668992606041311,128818.4491002964,-221212.21885748458,-571242.8868152656,-1271304.2227308275,-2671426.8945619515
grid_ko_200_ac_+95,"(95, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",128818.4491002964,142889.1373941028,7128649.856031883,712864.9856031883,-12178708.405216578,-10544321.096499637,0.5717005331513251,0.43250810030138503,0.30129142875244275,0.11083775705000731,128818.4491002964,-49397.797300500664,-227614.04370129772,-584046.5365028919,-1296911.52210608
partial_AC_40_BP_+0,"(0, 0, 0, 0, 0, 0, -50, 50, 50, -50, 0, 500)",128645.19132483148,129478.24598494777,5957790.683400827,595779.0683400828,-24446750.7211731,-10342877.12000748,0.5854779392956269,0.41929750460498816,0.2665405474822019,0.07179570584289963,128645.19132483148,-20299.57576018921,-169244.3428452099,-467133.8770152513,-1062912.945355334
grid_ko_200_ac_+100,"(100, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",128443.44910029644,143169.05554537437,7546405.416835605,754640.5416835605,-12762300.493193112,-11055390.064646078,0.5675754649819618,0.43601569058133266,0.31123162366048623,0.12405966860198242,128443.44910029644,-60216.68632059368,-248876.8217414838,-626197.092583264,-1380837.6342668245
grid_ko_200_ac_-100,"(-100, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",128443.44910029644,116972.32949451217,14484747.834119663,1448474.7834119662,-59702134.56891623,-28215871.554719567,0.5353298849676315,0.466559868827858,0.3987763220915856,0.27368479374898963,128443.44910029644,-233675.24675269512,-595793.9426056866,-1320031.3343116697,-2768506.117723636
grid_ko_200_ac_+105,"(105, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",128068.44910029646,143448.9736966459,7974282.641008294,797428.2641008294,-13340928.933964036,-11568750.953361297,0.5637964984919449,0.43923620966040905,0.3204596659409121,0.13710264379120074,128068.44910029646,-71288.61692491088,-270645.6829501182,-669359.8150005329,-1466788.0791013623
grid_ko_200_ac_-105,"(-105, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",128068.44910029646,115942.41134324064,14969697.82582849,1496969.782582849,-61546987.364294745,-29169887.185881034,0.5340886392851625,0.46754115042336564,0.4018906946579945,0.28012696950460664,128068.44910029646,-246173.99654541578,-620416.442191128,-1368901.3334825526,-2865871.1160654016
grid_ko_200_ac_+110,"(110, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",127693.4491002965,143728.89184791746,8410736.920164889,841073.6920164889,-13921950.015232883,-12083199.846502585,0.5603363158965543,0.44219075694610604,0.32900718541171076,0.14983658714589426,127693.4491002965,-82574.97390382572,-292843.39690794796,-713380.2429161924,-1554453.9349326813
grid_ko_200_ac_-110,"(-110, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",127693.4491002965,114912.49319196909,15455942.195585882,1545594.2195585882,-63355344.38487895,-30107154.867948152,0.5329222390431165,0.46846366391061756,0.40482310511564523,0.2862468743141347,127693.4491002965,-258705.10578935058,-645103.6606789976,-1417900.7704582918,-2963494.99001688
grid_ko_200_ac_-115,"(-115, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",127318.4491002965,113882.57504069759,15943362.515105404,1594336.2515105405,-65199965.55935006,-31055385.94204857,0.5318243902364819,0.46933231515342466,0.4075882067331065,0.29206449583497257,127318.4491002965,-271265.61377733864,-669849.6766549738,-1467017.802410244,-3061354.0539207845
grid_ko_200_ac_+115,"(115, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",127318.4491002965,144008.80999918908,8854500.009591805,885450.0009591805,-14499375.586955113,-12601415.629830409,0.5571666688885017,0.4449017833945959,0.336915848237313,0.16216970053104024,127318.4491002965,-94044.05113949864,-315406.5513792938,-758131.551858884,-1643581.5528180646
partial_AC_50_CO_-10,"(0, 0, 0, 0, 0, 0, -50, 50, 50, -10, -50, 500)",127172.43486764366,128394.3716421442,3523369.956197331,352336.9956197331,-12453179.588692786,-5238917.337546266,0.6409277644511115,0.36369173614551975,0.14499212534473388,0.006619917231432216,127172.43486764366,39088.185962710384,-48996.062942222896,-225164.56075208946,-577501.5563718226
grid_ko_200_ac_-120,"(-120, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",126943.44910029652,112852.65688942601,16431854.137648072,1643185.4137648072,-67020753.98222185,-32004168.58154569,0.5307894523250347,0.47015150504557285,0.41019922146335985,0.29759867662374784,126943.44910029652,-283852.90434090525,-694649.2577821071,-1516241.9646645107,-3159427.378429318
grid_ko_200_ac_+120,"(120, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",126943.44910029652,144288.72815046064,9304526.225316146,930452.6225316146,-15083836.877402205,-13118818.981535785,0.5542600842770427,0.4473914955235801,0.3442318028269761,0.17404158082093818,126943.44910029652,-105669.70653260713,-338282.86216551077,-803509.1734313181,-1733961.7959629328
grid_ko_100_ac_+0,"(0, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",126773.46146824959,128366.17469827474,5541724.122714015,554172.4122714015,-23486750.7211731,-9382877.12000748,0.5904729586888111,0.41201628944827795,0.25031954832943815,0.05754392805886351,126773.46146824959,-11769.641599600785,-150312.74466745116,-427398.95080315194,-981571.3630745534
grid_ko_200_ac_-125,"(-125, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",126568.44910029655,111822.7387381545,16921324.2830434,1692132.42830434,-68821523.87346928,-32955856.285396088,0.5298123604850318,0.4709251889170908,0.41266809522341197,0.30286710692574426,126568.44910029655,-296464.65797578846,-719497.7650518734,-1565563.9792040435,-3257696.4075083835
grid_ko_200_ac_+125,"(125, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",126568.44910029655,144568.64630173225,9759949.237236258,975994.9237236257,-15670043.544277472,-13635173.438558359,0.5515907752563541,0.44968097217372766,0.3510021472738044,0.18541652298170985,126568.44910029655,-117430.28183060988,-361429.0127615163,-849426.4746233291,-1825421.398346955
grid_ko_100_ac_-5,"(-5, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",126398.46146824962,127336.25654700323,5896361.0269449195,589636.102694492,-25261057.59462769,-10309793.478378076,0.5848695228518079,0.41698079820185335,0.2631664645871593,0.06922412708105342,126398.46146824962,-21010.564205373375,-168419.58987899637,-463237.64122624235,-1052873.7439207344
grid_ko_100_ac_+5,"(5, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",126398.46146824962,128646.09284954633,5211976.796050031,521197.6796050031,-21740222.866860975,-8462533.57122891,0.5958095855631186,0.4062705776008705,0.23674458699812378,0.046855149996391454,126398.46146824962,-3900.9584330011567,-134200.37833425193,-394799.2181367535,-915996.8977417566
grid_ko_200_ac_-130,"(-130, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",126193.44910029655,110792.82058688297,17411690.428013716,1741169.0428013715,-70650742.98286785,-33917281.77406966,0.5288885578177629,0.4716569284617091,0.41500563625468,0.30788634428680656,126193.44910029655,-309098.81160004635,-744391.0723003892,-1614975.593701075,-3356144.6365024466
grid_ko_200_ac_+130,"(130, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",126193.44910029655,144848.56445300375,10220047.599075032,1022004.7599075033,-16252861.825132193,-14152701.07770071,0.5491350618007129,0.451789726984813,0.35727278238960786,0.19627761029855684,126193.44910029655,-129307.74087657926,-384808.9308534551,-895811.3108072067,-1917816.07071471
grid_ko_100_ac_-10,"(-10, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",126023.46146824965,126306.33839573164,6271666.719937972,627166.6719937972,-27005796.057532303,-11226845.875030043,0.5796276230146129,0.4216488229142377,0.27548898531448185,0.08172955707864316,126023.46146824965,-30768.206530199648,-187559.87452864894,-501143.2105255475,-1128309.8825193448
grid_ko_100_ac_+10,"(10, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",126023.46146824965,128926.01100081792,4912134.054660513,491213.4054660513,-19963099.287260137,-7544691.206466481,0.6012390034658682,0.40037045391363335,0.22322936304790875,0.03760187981863713,126023.46146824965,3220.11010173682,-119583.241264776,-365189.94399780163,-856403.3494638529
grid_ko_200_ac_-135,"(-135, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",125818.44910029658,109762.90243561141,17902878.94748084,1790287.8947480838,-72450032.75959136,-34869341.20627161,0.5280139362491154,0.4723499371057719,0.4172216380144882,0.31267185100045314,125818.44910029658,-321753.52458672435,-769325.4982737453,-1664469.4456477873,-3454757.340395871
grid_ko_200_ac_+135,"(135, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",125818.44910029658,145128.48260427537,10684217.31898917,1068421.7318989171,-16839459.97222656,-14673150.926260931,0.5468714979376348,0.45373554122152693,0.36308718825378816,0.20662179418556526,125818.44910029658,-141286.98387443268,-408392.41684916196,-942603.2827986205,-2011025.0146975378
grid_ko_100_ac_-15,"(-15, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",125648.46146824968,125276.42024446011,6664150.096597326,666415.0096597326,-28820918.576963864,-12153829.784117974,0.5747748335328986,0.42598801717059553,0.2871468078251326,0.09475625845381913,125648.46146824968,-40955.29094668347,-207559.0433616166,-540766.5481914829,-1207181.5578512154
grid_ko_100_ac_+15,"(15, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",125648.46146824968,129205.92915208948,4647986.961841134,464798.69618411345,-18198679.405630864,-6626427.045690823,0.6065463344758825,0.39452729386289476,0.21029278982240157,0.02997642106185971,125648.46146824968,9448.787422221314,-106750.88662380705,-339150.2347158638,-803948.9308999772
grid_ko_200_ac_+140,"(140, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",125443.44910029661,145408.400755547,11151950.030802459,1115195.0030802458,-17430293.566778067,-15191254.634046115,0.5447808314989993,0.4555344546089749,0.3684858010562365,0.21645595625614455,125443.44910029661,-153355.30166976486,-432154.0524398263,-989751.5539799492,-2104946.557060195
grid_ko_200_ac_-140,"(-140, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",125443.44910029661,108732.98428433994,18394823.96309948,1839482.396309948,-74277553.99472494,-35827326.22357563,0.5271847849856028,0.4730071196526371,0.4193249881061786,0.3172380428625451,125443.44910029661,-334427.1499771904,-794297.7490546774,-1714038.9472096513,-3553521.3435195996
grid_ko_100_ac_-20,"(-20, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",125273.46146824968,124246.50209318861,7070951.318746076,707095.1318746076,-30595339.772719998,-13073856.864794469,0.5703111356437991,0.4299926535141535,0.29807257663019465,0.10803045259657956,125273.46146824968,-51500.321500402235,-228274.10446905415,-581821.670406358,-1288916.8022809657
grid_ko_100_ac_+20,"(20, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",125273.46146824968,129485.84730336105,4425931.269465544,442593.1269465544,-16464297.683779933,-5750626.898790329,0.6114285605171291,0.38904514760261655,0.19859192595744013,0.024056601884083772,125273.46146824968,14625.179731611075,-96023.10200502753,-317319.6654783047,-759912.7924248591
grid_ko_200_ac_-145,"(-145, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",125068.44910029664,107703.06613306837,18887466.36361752,1888746.6363617522,-76121489.61796728,-36768998.47446157,0.5263977455244869,0.4736311069456313,0.42132376472073924,0.32159834453382663,125068.44910029664,-347118.2099901414,-819304.8690805795,-1763678.1872614555,-3652424.823623208
grid_ko_200_ac_+145,"(145, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",125068.44910029664,145688.3189068185,11622815.589939466,1162281.5589939465,-18021639.31156198,-15709674.569976894,0.5428458744002046,0.4572008436653025,0.3735057700296045,0.22579384582489642,125068.44910029664,-165501.94064818998,-456072.3303966766,-1037213.1098936499,-2199494.6688875966
grid_ko_100_ac_-25,"(-25, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",124898.4614682497,123216.58394191708,7489737.750567346,748973.7750567346,-32415575.592682805,-14001090.103469366,0.5662203404834752,0.43367298617009364,0.30824867294947433,0.12132257143314207,124898.4614682497,-62344.982295933936,-249588.42606011758,-624075.3135884849,-1373049.0886452193
grid_ko_100_ac_+25,"(25, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 100)",124898.4614682497,129765.76545463261,4252565.741375274,425256.5741375274,-14677142.4843528,-5203816.285726639,0.6155069670281116,0.3843105769518771,0.18887235583814815,0.019803701502309888,124898.4614682497,18584.31793386786,-87729.82560051398,-300358.1126692777,-725614.6868068051
grid_ko_200_ac_+150,"(150, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 200)",124693.44910029664,145968.23705809005,12096448.15489501,1209644.815489501,-18611694.133778077,-16230721.652560689,0.5410513308808128,0.4587475441416536,0.37818094741809405,0.23465375108753328,124693.44910029664,-177717.7547720786,-480128.95864445384,-1084951.3663892043,-2294596.1818787055
