a,b,category_a,category_b,same_category,return_corr_mean,return_corr_min,return_corr_max,return_corr_std,price_corr_mean,price_corr_min
GALAXY_SOUNDS_BLACK_HOLES,PANEL_2X2,galaxy,panel,False,0.001706686825817873,0.0015907506372266256,0.0019369528807303778,0.00016282400949396296,-0.011935563169520344,-0.6115459152086042
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_L,galaxy,pebbles,False,0.0017014551513982502,-0.0037583894226544366,0.007486778985572943,0.004596586102310131,-0.1983486360886626,-0.6287425391905611
OXYGEN_SHAKE_MINT,UV_VISOR_AMBER,oxygen,visor,False,0.0016955191849739497,-0.009001885534362425,0.01028133003365946,0.008012686697424618,-0.030133433864821386,-0.26282839109729206
ROBOT_LAUNDRY,SLEEP_POD_COTTON,robot,sleep,False,0.0016926880257688032,-0.021001621078139725,0.015529636689737577,0.016175554065688783,-0.26740159532275953,-0.684849756693939
MICROCHIP_CIRCLE,OXYGEN_SHAKE_GARLIC,microchip,oxygen,False,0.001669688673854368,-0.0037348354411299413,0.004614689554546309,0.003826711627352621,0.04108269580622818,-0.5535190264596688
OXYGEN_SHAKE_CHOCOLATE,PEBBLES_XL,oxygen,pebbles,False,0.00165195917673325,-0.003617881651636743,0.00789331261486541,0.004749370198491809,0.22385457323590294,-0.13314362022970586
PANEL_1X4,PEBBLES_XS,panel,pebbles,False,0.0016374530175277877,-0.006732852634382187,0.008049490146967622,0.006191689388791196,0.06580366200315653,-0.5783628596193994
MICROCHIP_TRIANGLE,SLEEP_POD_SUEDE,microchip,sleep,False,0.0016199961948283631,-0.011002576708855143,0.015931454589799054,0.011060432817065561,0.003389471711373271,-0.2185596971962987
MICROCHIP_CIRCLE,PEBBLES_L,microchip,pebbles,False,0.0016188513145763452,-0.014362716501400198,0.00972579188826737,0.01130107295093347,-0.5369450832109665,-0.8752321458461457
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_CHOCOLATE,galaxy,oxygen,False,0.0015830618599633958,-0.0032594614563112236,0.0066800162714540975,0.004061761174814472,0.001155479254050305,-0.20679471499643712
MICROCHIP_SQUARE,TRANSLATOR_ASTRO_BLACK,microchip,translator,False,0.0015820166088281757,-0.00450514996907613,0.006164030882458022,0.00448382036549063,-0.2548849171613635,-0.7715992829619895
ROBOT_LAUNDRY,TRANSLATOR_ECLIPSE_CHARCOAL,robot,translator,False,0.0015649414653835633,-0.003774174494927357,0.007064594766343655,0.00442636487071693,-0.04674578157206847,-0.5236802303278463
PEBBLES_XS,TRANSLATOR_ASTRO_BLACK,pebbles,translator,False,0.0015601894686533607,-0.012739745591482715,0.011490498462495554,0.010363281516915497,0.43332366776859743,0.13887344107135874
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_L,galaxy,pebbles,False,0.0015555829716460527,0.0010235967694891075,0.002402273890922666,0.000605236562854618,0.30010548633727474,0.1338073142097016
ROBOT_LAUNDRY,SNACKPACK_PISTACHIO,robot,snack,False,0.0015532321897135562,-0.004001161965040122,0.0053901106337981616,0.004021723960253779,-0.18854065943685547,-0.598644079785794
MICROCHIP_OVAL,SNACKPACK_CHOCOLATE,microchip,snack,False,0.0015511942096820927,-0.002712701473663781,0.009850457795907132,0.0058692071180493615,0.17812476375379035,-0.6775444108945604
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_EVENING_BREATH,microchip,oxygen,False,0.0015485419702922774,-0.011935908774015245,0.011962404753336457,0.009995123150276569,0.020232640697200665,-0.20592018367107898
OXYGEN_SHAKE_GARLIC,SNACKPACK_STRAWBERRY,oxygen,snack,False,0.0015430228697517541,-0.005200155018605339,0.006960569622135861,0.0050523116411189,0.3273251654195895,0.12951995595053628
MICROCHIP_OVAL,SLEEP_POD_SUEDE,microchip,sleep,False,0.0015315936177503688,-0.0017800929387789817,0.005504645388634158,0.0030105266521312695,-0.003764928803531057,-0.6509977063117083
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_1X4,galaxy,panel,False,0.001520853306994161,-0.004484242026221647,0.005984923157072386,0.004410738756227696,-0.17402528560465644,-0.748462827593738
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_DISHES,galaxy,robot,False,0.001513615465669081,-0.0008921350646834216,0.0034149541275564394,0.0017941716430828144,-0.29743221595090036,-0.8280596407846667
SLEEP_POD_NYLON,UV_VISOR_ORANGE,sleep,visor,False,0.0015098958087007431,-0.007354943750831776,0.009396208516747297,0.0068735440481221995,0.012844957011401537,-0.44662869321731524
PANEL_2X2,PANEL_4X4,panel,panel,True,0.0015081558474611696,0.00041647235038741546,0.0030014225469996115,0.0010928384086459455,-0.47822817049893623,-0.7694418601365164
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_XS,galaxy,pebbles,False,0.0014912485487348145,-0.007293682485751114,0.00891011975273865,0.006685326785399202,-0.1757489346222809,-0.7885622810808866
PEBBLES_XL,TRANSLATOR_ASTRO_BLACK,pebbles,translator,False,0.0014828258038012364,-0.0058652686089840185,0.006711713759416193,0.005348731835980479,-0.3205270315865328,-0.5082682422514128
MICROCHIP_OVAL,MICROCHIP_TRIANGLE,microchip,microchip,True,0.0014744300133687123,-0.0013917411689878983,0.003712764470943678,0.002130669483481929,0.36012077978493773,-0.07200778210597317
PANEL_1X4,UV_VISOR_RED,panel,visor,False,0.001472216651866513,-0.002477100583765242,0.00881472566564794,0.00519689957854431,0.011684254926765494,-0.35264360366049785
PEBBLES_XL,ROBOT_MOPPING,pebbles,robot,False,0.00147215212083846,-0.005908281118112264,0.006717395552157912,0.0053709840489746695,-0.0914100994475391,-0.4829445084236481
ROBOT_LAUNDRY,TRANSLATOR_ASTRO_BLACK,robot,translator,False,0.0014497441077901251,-0.002477230941497503,0.0038317512411911825,0.002797738186608365,0.16766417474584208,-0.17290812956369164
GALAXY_SOUNDS_SOLAR_WINDS,ROBOT_IRONING,galaxy,robot,False,0.0014457588304479369,-6.674707558977888e-05,0.0036045922407578718,0.0015669476753706181,-0.23155106111684462,-0.8079945563561771
PANEL_2X4,PEBBLES_XS,panel,pebbles,False,0.0014084380492237307,-0.01419988540885694,0.02294249561047357,0.01573160005514119,-0.7769715931221205,-0.8256968497647714
ROBOT_VACUUMING,SLEEP_POD_NYLON,robot,sleep,False,0.0014024338877458098,-0.005861692868793555,0.009843688624397754,0.006465496870457415,-0.48355709095570226,-0.8772568818149624
PANEL_4X4,PEBBLES_XL,panel,pebbles,False,0.0013498620405031651,-0.0007517978454990856,0.0050476125019648915,0.0026228380224953504,-0.472817201119631,-0.8614610665558483
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_MINT,microchip,oxygen,False,0.0013436432577020544,-0.016013104789569983,0.014424569710194245,0.012788666726733445,-0.0997807500376033,-0.3659633974562264
TRANSLATOR_VOID_BLUE,UV_VISOR_RED,translator,visor,False,0.001324238390547617,-0.011811441691261765,0.010998620905945689,0.009628436167746878,-0.18195685961015248,-0.6584831959059533
PANEL_2X2,ROBOT_DISHES,panel,robot,False,0.0013234294590452331,-0.005464427406536294,0.009200575440473514,0.0060363062772487005,0.3312722360394617,0.19592304374901306
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_COTTON,galaxy,sleep,False,0.001318783648989859,-0.0025648865579949052,0.004565952402478352,0.002945738916387305,-0.03922803612133713,-0.669648626572409
OXYGEN_SHAKE_MORNING_BREATH,PEBBLES_S,oxygen,pebbles,False,0.0012877793629646132,-0.004435942616402988,0.00936950490453315,0.005877512564163215,0.11165972714084349,-0.07114674439393191
OXYGEN_SHAKE_MINT,TRANSLATOR_ASTRO_BLACK,oxygen,translator,False,0.0012736777091269503,-0.004196877552021929,0.004121065959642519,0.0038693496387262414,-0.41362381587754893,-0.4526029701844323
ROBOT_VACUUMING,UV_VISOR_ORANGE,robot,visor,False,0.001269135737981989,-0.007243624647764099,0.00798577293539799,0.006345769276573098,-0.09604170076860195,-0.2816948146872684
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_ECLIPSE_CHARCOAL,galaxy,translator,False,0.0012424045016489404,-0.004800486977827855,0.005988303222126955,0.004498973301938394,0.03936021157938283,-0.4764798275900524
SLEEP_POD_NYLON,UV_VISOR_RED,sleep,visor,False,0.0012386235673500856,-0.007790650646310042,0.009169401484638748,0.006967345867496533,0.24612165921245568,-0.04905000402485078
OXYGEN_SHAKE_MINT,PANEL_1X4,oxygen,panel,False,0.0012365483550179073,-0.009698762662282865,0.00843199785036858,0.007860069649577008,0.5250344880456989,0.25437918200192994
MICROCHIP_TRIANGLE,SLEEP_POD_POLYESTER,microchip,sleep,False,0.0012190368818333953,-0.01511349582865374,0.012741129259296786,0.011869436573141875,0.07561177036225296,-0.3810360000878177
ROBOT_VACUUMING,TRANSLATOR_ECLIPSE_CHARCOAL,robot,translator,False,0.00120186483465081,-0.00753650349953652,0.01587924289538216,0.010441205939506384,0.26423691139326566,-0.11824330913308764
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_PLANETARY_RINGS,galaxy,galaxy,True,0.001200405536621672,-0.004279629178424994,0.004881883954901589,0.003950479657586604,-0.06868391584045597,-0.4467967632413642
TRANSLATOR_GRAPHITE_MIST,UV_VISOR_AMBER,translator,visor,False,0.0011859990260163556,-0.0009659297932873556,0.0034303906917883278,0.0017959807878253754,0.06648114869687216,-0.642691123217999
MICROCHIP_SQUARE,PEBBLES_M,microchip,pebbles,False,0.001168736105572874,-0.002800779152250701,0.007981728529200132,0.0048393966407305885,0.20465750683772058,-0.12926570584056304
OXYGEN_SHAKE_EVENING_BREATH,PEBBLES_M,oxygen,pebbles,False,0.0011533351215534994,-0.007015661863029578,0.014835685468939902,0.009735438494933291,0.15371433917643892,-0.5298575590575743
PEBBLES_L,TRANSLATOR_SPACE_GRAY,pebbles,translator,False,0.0011052262088504267,-0.003633608773509572,0.0077087994115040805,0.004814595333049576,0.5474375694066643,0.2747394275724766
OXYGEN_SHAKE_MINT,TRANSLATOR_VOID_BLUE,oxygen,translator,False,0.001100373230512911,-0.006121079033862503,0.009392456320393027,0.006378460241067836,0.2102103769077398,-0.12123497221002301
MICROCHIP_RECTANGLE,SLEEP_POD_LAMB_WOOL,microchip,sleep,False,0.001081411589816723,-0.009989680169671685,0.011852338967121503,0.008919492660656536,0.12003700631903491,-0.6860601108982933
PANEL_1X4,SLEEP_POD_COTTON,panel,sleep,False,0.0010736649909798997,-0.010914088317657951,0.013979901567586524,0.010183659844306713,-0.3800554567851077,-0.8252474495970366
PEBBLES_S,SNACKPACK_RASPBERRY,pebbles,snack,False,0.001061665074489273,-0.007669168787402097,0.006831768240084974,0.006279264201097503,-0.19277582149014663,-0.4155930008744515
ROBOT_LAUNDRY,SNACKPACK_STRAWBERRY,robot,snack,False,0.0010551317358308274,-0.0032319005141359185,0.004506634058232893,0.0032140122408840753,-0.02027049872624248,-0.4191346572392021
OXYGEN_SHAKE_EVENING_BREATH,TRANSLATOR_VOID_BLUE,oxygen,translator,False,0.0010395686730266267,-0.004113798213520794,0.009777462515194593,0.0062117311746922475,-0.37647231662273434,-0.6995997226546877
PEBBLES_L,TRANSLATOR_ECLIPSE_CHARCOAL,pebbles,translator,False,0.0010323455020062374,-0.00306505858865643,0.008629695437970873,0.005377671963831175,0.01874288020790889,-0.47095051183229397
OXYGEN_SHAKE_CHOCOLATE,PANEL_2X2,oxygen,panel,False,0.0010194812619001437,-0.0109482581536011,0.013508826244761766,0.00999137289842549,-0.1655082713789752,-0.5696429265615048
GALAXY_SOUNDS_DARK_MATTER,ROBOT_DISHES,galaxy,robot,False,0.0010099677874607811,-0.008677897980160007,0.01021208822021379,0.007719449723926245,-0.0855661592605708,-0.3967576130949926
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_CIRCLE,galaxy,microchip,False,0.0009972076368369297,-0.010156944526848864,0.01299816665363682,0.00947197989968391,0.0987201125029671,-0.2601584858967115
MICROCHIP_CIRCLE,SNACKPACK_VANILLA,microchip,snack,False,0.0009669499562500161,-0.0024150658570809462,0.003104343741482765,0.002419060916113219,0.15608943957539084,-0.5112651681318398
PEBBLES_S,TRANSLATOR_SPACE_GRAY,pebbles,translator,False,0.0009501559009763785,-0.003570273263080281,0.004119020914495278,0.0032813976165742237,0.3070443162519049,-0.21214358785908657
OXYGEN_SHAKE_GARLIC,PEBBLES_S,oxygen,pebbles,False,0.0009421506522647687,-0.00901045453903705,0.012095387660342957,0.008658147658164698,-0.5312576655164988,-0.7567924896749373
PEBBLES_XS,ROBOT_MOPPING,pebbles,robot,False,0.0009330054240019019,-0.012170629270615877,0.011236107451152826,0.009758793245297994,-0.3135074961254182,-0.8655247673469009
PANEL_1X2,PEBBLES_M,panel,pebbles,False,0.0009293071998313449,-0.002632114601680925,0.00650089680583515,0.003990284475582782,0.3338786158251253,-0.04417376523599822
MICROCHIP_SQUARE,TRANSLATOR_ECLIPSE_CHARCOAL,microchip,translator,False,0.0008994986707837436,-0.00701990625438003,0.008420439452813832,0.0063097886464570496,-0.09941991644852526,-0.7847708268156725
OXYGEN_SHAKE_MORNING_BREATH,ROBOT_IRONING,oxygen,robot,False,0.0008858449666955624,-0.013113045358258755,0.011573411625886446,0.010346623859085519,0.45298903422640957,0.21831143305228135
PEBBLES_XS,SLEEP_POD_NYLON,pebbles,sleep,False,0.0008786835726835758,-0.009198336109820432,0.011350198058659828,0.008393540521566772,-0.2001815120008241,-0.8486539398034424
PANEL_2X2,UV_VISOR_MAGENTA,panel,visor,False,0.0008472798078984475,-0.005615911979630497,0.009117066173360257,0.00614887519745891,-0.01152329444187448,-0.1235435048546928
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_LAUNDRY,galaxy,robot,False,0.0008195015440292443,-0.009938962648340073,0.011224713494927145,0.008643644575981936,0.08584038481715296,-0.21590558870579774
PANEL_2X2,ROBOT_MOPPING,panel,robot,False,0.0008173439125522437,-0.006098897038065677,0.0048610985507829925,0.004913841609035597,-0.33297206191818457,-0.5229923787114993
MICROCHIP_CIRCLE,ROBOT_MOPPING,microchip,robot,False,0.0008083306070233026,-0.01184673134066955,0.015955746371348726,0.011486319758515069,-0.379966629832456,-0.6815193214203501
MICROCHIP_CIRCLE,SNACKPACK_CHOCOLATE,microchip,snack,False,0.0007995708621556739,-0.006043472555592795,0.006879871366255633,0.00530342889678209,-0.0897041610914593,-0.43087881870723627
PANEL_1X4,TRANSLATOR_VOID_BLUE,panel,translator,False,0.0007781337316604447,-0.005375308561138732,0.004723568813822782,0.004408575199940498,0.20920030036062762,-0.20060673276248595
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_ASTRO_BLACK,galaxy,translator,False,0.0007591359143470506,-0.0029345550736114222,0.007096462163923779,0.0045016243181238225,-0.16178075469414335,-0.5510099276373407
ROBOT_IRONING,SLEEP_POD_LAMB_WOOL,robot,sleep,False,0.0007297806942966276,-0.010267130951316813,0.007647872320902261,0.007861908806454031,-0.41514571114133886,-0.671840718565875
SNACKPACK_RASPBERRY,UV_VISOR_RED,snack,visor,False,0.0007250298889132954,-0.0015195037826425044,0.004264161571600997,0.002532414426364579,0.0025907427532200857,-0.33623436639527166
SNACKPACK_RASPBERRY,TRANSLATOR_ECLIPSE_CHARCOAL,snack,translator,False,0.0007222174447913575,-0.014402267944642487,0.009814543251605601,0.010767348731274683,-0.3651096817905966,-0.6418147655022268
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_SPACE_GRAY,galaxy,translator,False,0.0007110837109195958,-0.007624023093118449,0.006615644229284606,0.006062051236904198,-0.40976078976141617,-0.6390170857509702
OXYGEN_SHAKE_GARLIC,TRANSLATOR_SPACE_GRAY,oxygen,translator,False,0.0006733247556403673,-0.00501130830143314,0.004805836513418434,0.004155389550510414,-0.4766686234779587,-0.840073760867194
SLEEP_POD_COTTON,UV_VISOR_ORANGE,sleep,visor,False,0.0006705417197582112,-0.007494891260650703,0.015133789416548105,0.010255442455888362,0.06445190937134519,-0.3798364725337761
SLEEP_POD_NYLON,TRANSLATOR_GRAPHITE_MIST,sleep,translator,False,0.0006666982057127457,-0.009700334694117123,0.009924701418732555,0.008050174770042077,0.11492003985230226,-0.7718348279818115
PEBBLES_M,SLEEP_POD_LAMB_WOOL,pebbles,sleep,False,0.0006547346887015292,-0.0033896253242349066,0.007816978483922984,0.005078575370326583,0.3653193888831426,0.06631823058238788
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_DARK_MATTER,galaxy,galaxy,True,0.0006518597814711516,-0.015049113129642987,0.013931105669357914,0.011954408998099506,0.225011363559107,-0.47885688438430674
MICROCHIP_CIRCLE,OXYGEN_SHAKE_EVENING_BREATH,microchip,oxygen,False,0.0006482538511289893,-0.008505164119650226,0.008124176886511184,0.006891745667512325,-0.16166007783161665,-0.48081712172530466
OXYGEN_SHAKE_MORNING_BREATH,UV_VISOR_RED,oxygen,visor,False,0.000646506735266223,-0.008505230085826258,0.012280364562356828,0.008665292060319614,-0.14957763882360173,-0.43799041725657734
PEBBLES_S,SNACKPACK_CHOCOLATE,pebbles,snack,False,0.0006189569420744044,-0.008072534478714729,0.014101533562248402,0.009665684883895163,0.10593901440702509,-0.020196607919208662
ROBOT_LAUNDRY,SLEEP_POD_POLYESTER,robot,sleep,False,0.0006123751713704717,-0.011812331560662644,0.016863786629168275,0.01201562012279378,-0.3622135333224265,-0.692781923707356
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_SPACE_GRAY,galaxy,translator,False,0.0006091369144542343,-0.009135624375179084,0.01694739567133102,0.011624303285919875,0.15802740495789833,-0.8260495120958058
PEBBLES_S,SNACKPACK_PISTACHIO,pebbles,snack,False,0.000596062959088202,-0.0016232544961801575,0.003585283377578058,0.0021949608387055366,0.36889198210280666,0.15299402007902238
PANEL_1X4,TRANSLATOR_GRAPHITE_MIST,panel,translator,False,0.0005779194860350127,-0.00320464705074884,0.002544170465896103,0.0026753787721443194,-0.5911956515978711,-0.8295494782339289
ROBOT_VACUUMING,TRANSLATOR_ASTRO_BLACK,robot,translator,False,0.0005476303875034403,-0.004021700055550019,0.0031769648725618873,0.0032432373152540906,0.36418951496392715,0.08242616833550849
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_GARLIC,microchip,oxygen,False,0.0005419199802248441,-0.020948327800967215,0.012883785935825317,0.015251724437910343,-0.10759786963756979,-0.7620296731929574
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_L,galaxy,pebbles,False,0.0005336648372066035,-0.0026403993952087484,0.006696345096949582,0.004358330624376104,-0.33453427894457494,-0.5062664582079364
MICROCHIP_TRIANGLE,SLEEP_POD_LAMB_WOOL,microchip,sleep,False,0.0005192892518846247,-0.0025856824092840174,0.0037561468217242925,0.002590719966662723,-0.34841858584071544,-0.6610882635802567
GALAXY_SOUNDS_SOLAR_FLAMES,ROBOT_DISHES,galaxy,robot,False,0.0005100301901335306,-0.00836775898604787,0.009277277264053549,0.007203979952504382,0.10509882508278844,-0.02923602769889415
MICROCHIP_CIRCLE,SLEEP_POD_NYLON,microchip,sleep,False,0.0004789159794946132,-0.007576067719373537,0.012564903103052005,0.008702544374102766,0.26300823246645383,-0.46061769326854257
MICROCHIP_OVAL,TRANSLATOR_GRAPHITE_MIST,microchip,translator,False,0.0004108228062116969,-0.02020198218320541,0.01078210865615454,0.014575550464129774,0.046661785199009174,-0.7144761508966331
ROBOT_DISHES,ROBOT_IRONING,robot,robot,True,0.0003920689740929315,-0.010243366846887331,0.009176134116654461,0.008035335896730625,0.1019900015225919,-0.3457422659982238
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_M,galaxy,pebbles,False,0.0003883296550124591,-0.00771688462707935,0.008053249540182234,0.006445653692234716,-0.2378141888073173,-0.5327487223330871
SLEEP_POD_SUEDE,UV_VISOR_MAGENTA,sleep,visor,False,0.0003745206041646902,-0.004713373125788928,0.005580361262796989,0.004203226976516782,0.3325117497957661,-0.12061990707571509
PANEL_1X2,ROBOT_DISHES,panel,robot,False,0.00037181667025892005,-0.00821661963884627,0.009567662532829877,0.007273095758326511,-0.06912797641078423,-0.43740313352869375
PANEL_1X4,PANEL_4X4,panel,panel,True,0.0003604378640055759,-0.005725350456185555,0.005197837621243133,0.00454590401327063,-0.207923785952748,-0.38209956297577125
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_RECTANGLE,galaxy,microchip,False,0.0003600039089279479,-0.017550559483033943,0.020007895078378253,0.015382308195136403,-0.06581871805946139,-0.606235094847321
SLEEP_POD_NYLON,SNACKPACK_STRAWBERRY,sleep,snack,False,0.00035359844535779475,-0.00442070740618893,0.006555385230208718,0.0045932507553224896,-0.20791528483567226,-0.6032710363142183
PEBBLES_XS,SLEEP_POD_SUEDE,pebbles,sleep,False,0.000326394452003588,-0.013316219661610614,0.009022278706173822,0.009767453764368442,-0.3063472347082546,-0.7498472636464619
